date,game_pk,home_team,away_team,season,margin_edge,side,is_dog,odds_used,ml_units,actual_f5_margin,won,push,profit,bet_type,model_total,consensus_f5_total,edge,actual_f5_total,model_nrfi_prob,market_nrfi_prob,actual_nrfi
2025-08-12,776778,Cleveland Guardians,Miami Marlins,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.99,5.2,0.79,6.0,,,
2025-08-12,776774,New York Yankees,Minnesota Twins,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.62,5.0,0.62,6.0,,,
2025-08-12,776770,Kansas City Royals,Washington Nationals,2025,,F5_OVER,,,,,False,True,0.0,f5_total,5.69,5.0,0.69,5.0,,,
2025-08-12,776775,St. Louis Cardinals,Colorado Rockies,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.07,4.5,0.57,3.0,,,
2025-08-12,776771,Milwaukee Brewers,Pittsburgh Pirates,2025,,F5_OVER,,,,,True,False,100.0,f5_total,3.56,3.0,0.56,6.0,,,
2025-08-12,776764,Texas Rangers,Arizona Diamondbacks,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.89,3.8,1.09,3.0,,,
2025-08-12,776769,Houston Astros,Boston Red Sox,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.63,3.8,0.83,2.0,,,
2025-08-12,776763,Los Angeles Angels,Los Angeles Dodgers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.79,4.0,0.79,10.0,,,
2025-08-13,776758,St. Louis Cardinals,Colorado Rockies,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.44,4.5,0.94,7.0,,,
2025-08-13,776759,Kansas City Royals,Washington Nationals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.15,4.5,0.65,13.0,,,
2025-08-13,776765,Cincinnati Reds,Philadelphia Phillies,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,2.57,1.5,1.07,1.0,,,
2025-08-13,776761,Baltimore Orioles,Seattle Mariners,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.95,4.0,0.95,0.0,,,
2025-08-13,776753,Houston Astros,Boston Red Sox,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.24,4.5,0.74,3.0,,,
2025-08-13,776766,Cleveland Guardians,Miami Marlins,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,6.46,7.5,-1.04,10.0,,,
2025-08-13,776752,Los Angeles Angels,Los Angeles Dodgers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.61,5.5,1.11,9.0,,,
2025-08-14,776748,New York Mets,Atlanta Braves,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.94,5.0,0.94,2.0,,,
2025-08-14,776744,Minnesota Twins,Detroit Tigers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.53,3.5,1.03,5.0,,,
2025-08-15,776740,Cincinnati Reds,Milwaukee Brewers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.45,3.5,1.95,16.0,,,
2025-08-15,776738,Cleveland Guardians,Atlanta Braves,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.42,4.8,0.62,1.0,,,
2025-08-15,776735,Toronto Blue Jays,Texas Rangers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.49,3.5,0.99,3.0,,,
2025-08-15,776741,Boston Red Sox,Miami Marlins,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,3.86,4.5,-0.64,1.0,,,
2025-08-16,776723,Toronto Blue Jays,Texas Rangers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.39,4.5,1.89,12.0,,,
2025-08-16,776725,Washington Nationals,Philadelphia Phillies,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,6.55,4.5,2.05,2.0,,,
2025-08-16,776721,Cincinnati Reds,Milwaukee Brewers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.67,3.0,1.67,1.0,,,
2025-08-16,776713,St. Louis Cardinals,New York Yankees,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.56,3.5,1.06,11.0,,,
2025-08-16,776720,Cleveland Guardians,Atlanta Braves,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.71,4.5,1.21,9.0,,,
2025-08-16,776712,Kansas City Royals,Chicago White Sox,2025,,F5_OVER,,,,,False,True,0.0,f5_total,6.05,5.0,1.05,5.0,,,
2025-08-16,776715,Colorado Rockies,Arizona Diamondbacks,2025,,F5_OVER,,,,,True,False,100.0,f5_total,8.27,6.5,1.77,7.0,,,
2025-08-17,776714,Boston Red Sox,Miami Marlins,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.04,4.0,1.04,3.0,,,
2025-08-17,776709,Cincinnati Reds,Milwaukee Brewers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.8,4.5,1.3,0.0,,,
2025-08-17,776702,Kansas City Royals,Chicago White Sox,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,6.0,5.2,0.8,1.0,,,
2025-08-17,776701,Colorado Rockies,Arizona Diamondbacks,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,7.24,6.0,1.24,1.0,,,
2025-08-18,776694,Pittsburgh Pirates,Toronto Blue Jays,2025,,F5_OVER,,,,,True,False,100.0,f5_total,3.21,2.5,0.71,4.0,,,
2025-08-18,776692,Detroit Tigers,Houston Astros,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.3,4.5,0.8,5.0,,,
2025-08-18,776690,Kansas City Royals,Texas Rangers,2025,,F5_OVER,,,,,False,True,0.0,f5_total,6.01,5.0,1.01,5.0,,,
2025-08-18,776696,Atlanta Braves,Chicago White Sox,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.53,5.0,0.53,8.0,,,
2025-08-19,776685,Detroit Tigers,Houston Astros,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.35,3.5,0.85,0.0,,,
2025-08-19,776680,Philadelphia Phillies,Seattle Mariners,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.81,3.8,1.01,5.0,,,
2025-08-19,776675,Kansas City Royals,Texas Rangers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.81,4.5,1.31,3.0,,,
2025-08-19,776677,Tampa Bay Rays,New York Yankees,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.41,4.5,0.91,12.0,,,
2025-08-19,776674,Minnesota Twins,Athletics,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.79,4.0,1.79,8.0,,,
2025-08-19,776671,Colorado Rockies,Los Angeles Dodgers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.04,5.5,0.54,9.0,,,
2025-08-20,776670,Miami Marlins,St. Louis Cardinals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.09,3.5,0.59,5.0,,,
2025-08-20,776664,Tampa Bay Rays,New York Yankees,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.18,4.5,0.68,2.0,,,
2025-08-20,776669,Atlanta Braves,Chicago White Sox,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.65,5.0,0.65,1.0,,,
2025-08-20,776666,Kansas City Royals,Texas Rangers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.58,4.5,1.08,5.0,,,
2025-08-20,776660,Colorado Rockies,Los Angeles Dodgers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,7.41,6.5,0.91,5.0,,,
2025-08-21,776651,Chicago Cubs,Milwaukee Brewers,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,2.46,3.5,-1.04,3.0,,,
2025-08-21,776631,Tampa Bay Rays,St. Louis Cardinals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.22,4.5,0.72,9.0,,,
2025-08-22,776648,Philadelphia Phillies,Washington Nationals,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.97,5.0,0.97,4.0,,,
2025-08-22,776637,Pittsburgh Pirates,Colorado Rockies,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.03,4.5,0.53,5.0,,,
2025-08-22,776646,Miami Marlins,Toronto Blue Jays,2025,,F5_OVER,,,,,False,True,0.0,f5_total,4.56,4.0,0.56,4.0,,,
2025-08-22,776649,Detroit Tigers,Kansas City Royals,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.7,4.5,1.2,4.0,,,
2025-08-22,776647,New York Yankees,Boston Red Sox,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.14,4.5,0.64,0.0,,,
2025-08-22,776633,Tampa Bay Rays,St. Louis Cardinals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.05,5.0,1.05,8.0,,,
2025-08-23,776628,Philadelphia Phillies,Washington Nationals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,3.12,2.2,0.92,7.0,,,
2025-08-23,776623,Texas Rangers,Cleveland Guardians,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.01,4.5,0.51,9.0,,,
2025-08-23,776632,Pittsburgh Pirates,Colorado Rockies,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.88,3.5,1.38,5.0,,,
2025-08-23,776625,Detroit Tigers,Kansas City Royals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.11,3.0,2.11,4.0,,,
2025-08-23,776619,Chicago White Sox,Minnesota Twins,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,4.08,5.0,-0.92,8.0,,,
2025-08-23,776621,Milwaukee Brewers,San Francisco Giants,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.55,3.5,1.05,1.0,,,
2025-08-23,776626,Atlanta Braves,New York Mets,2025,,F5_UNDER,,,,,False,True,0.0,f5_total,4.28,5.0,-0.72,5.0,,,
2025-08-23,776620,Seattle Mariners,Athletics,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.7,4.0,1.7,1.0,,,
2025-08-24,776612,Baltimore Orioles,Houston Astros,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,6.38,4.5,1.88,2.0,,,
2025-08-24,776615,Detroit Tigers,Kansas City Royals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.48,4.5,0.98,13.0,,,
2025-08-25,776601,Cleveland Guardians,Tampa Bay Rays,2025,,F5_OVER,,,,,True,False,100.0,f5_total,3.75,2.5,1.25,4.0,,,
2025-08-24,776616,New York Yankees,Boston Red Sox,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.07,4.5,0.57,5.0,,,
2025-08-25,776604,Baltimore Orioles,Boston Red Sox,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.25,4.5,0.75,7.0,,,
2025-08-25,776597,New York Yankees,Washington Nationals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.5,5.0,0.5,7.0,,,
2025-08-25,776599,Chicago White Sox,Kansas City Royals,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,3.65,4.5,-0.85,6.0,,,
2025-08-26,776575,Texas Rangers,Los Angeles Angels,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.46,3.8,0.66,6.0,,,
2025-08-26,776577,Seattle Mariners,San Diego Padres,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.96,4.5,1.46,11.0,,,
2025-08-27,776579,Baltimore Orioles,Boston Red Sox,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.35,4.5,0.85,2.0,,,
2025-08-27,776562,Los Angeles Dodgers,Cincinnati Reds,2025,,F5_OVER,,,,,False,True,0.0,f5_total,5.84,5.0,0.84,5.0,,,
2025-08-28,776555,Houston Astros,Colorado Rockies,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.01,5.0,1.01,6.0,,,
2025-08-28,776553,Milwaukee Brewers,Arizona Diamondbacks,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.23,4.5,0.73,10.0,,,
2025-08-28,776558,New York Mets,Miami Marlins,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.25,4.5,0.75,8.0,,,
2025-08-29,776551,Cincinnati Reds,St. Louis Cardinals,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,5.56,6.5,-0.94,6.0,,,
2025-08-29,776552,Philadelphia Phillies,Atlanta Braves,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.6,5.0,0.6,2.0,,,
2025-08-28,776556,Chicago White Sox,New York Yankees,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,3.84,4.8,-0.96,10.0,,,
2025-08-29,776548,New York Mets,Miami Marlins,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.71,4.0,0.71,16.0,,,
2025-08-29,776547,Cleveland Guardians,Seattle Mariners,2025,,F5_OVER,,,,,False,True,0.0,f5_total,5.03,4.0,1.03,4.0,,,
2025-08-29,776544,Chicago White Sox,New York Yankees,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,3.91,4.5,-0.59,6.0,,,
2025-08-30,776530,Minnesota Twins,San Diego Padres,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.41,4.5,0.91,4.0,,,
2025-08-30,776532,Philadelphia Phillies,Atlanta Braves,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,1.43,2.0,-0.57,1.0,,,
2025-08-30,776536,Cincinnati Reds,St. Louis Cardinals,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.72,4.2,0.52,3.0,,,
2025-08-30,776537,Cleveland Guardians,Seattle Mariners,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.54,3.5,1.04,1.0,,,
2025-08-30,776529,Chicago White Sox,New York Yankees,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.03,4.5,0.53,2.0,,,
2025-08-30,776526,Colorado Rockies,Chicago Cubs,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,6.01,5.5,0.51,4.0,,,
2025-08-31,776518,Cincinnati Reds,St. Louis Cardinals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.33,4.5,0.83,8.0,,,
2025-08-30,776523,Los Angeles Dodgers,Arizona Diamondbacks,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,6.27,4.5,1.77,0.0,,,
2025-08-31,776515,Toronto Blue Jays,Milwaukee Brewers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.04,4.5,0.54,12.0,,,
2025-08-31,776519,New York Mets,Miami Marlins,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.01,4.5,0.51,5.0,,,
2025-08-31,776521,Cleveland Guardians,Seattle Mariners,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.31,4.5,0.81,4.0,,,
2025-08-31,776522,Philadelphia Phillies,Atlanta Braves,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.17,4.5,0.67,1.0,,,
2025-08-31,776509,Los Angeles Dodgers,Arizona Diamondbacks,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.93,4.8,1.13,5.0,,,
2025-09-01,776503,Cincinnati Reds,Toronto Blue Jays,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.61,4.0,0.61,2.0,,,
2025-09-01,776499,Houston Astros,Los Angeles Angels,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.07,4.5,0.57,7.0,,,
2025-09-01,776504,Tampa Bay Rays,Seattle Mariners,2025,,F5_OVER,,,,,True,False,100.0,f5_total,7.08,4.5,2.58,5.0,,,
2025-09-02,776490,Detroit Tigers,New York Mets,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.24,4.5,0.74,8.0,,,
2025-09-02,776482,Washington Nationals,Miami Marlins,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.78,4.8,0.98,7.0,,,
2025-09-02,776493,Boston Red Sox,Cleveland Guardians,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.4,3.8,0.6,6.0,,,
2025-09-02,776491,Cincinnati Reds,Toronto Blue Jays,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,7.87,8.5,-0.63,18.0,,,
2025-09-02,776496,Pittsburgh Pirates,Los Angeles Dodgers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,9.3,6.2,3.1,8.0,,,
2025-09-02,776485,Tampa Bay Rays,Seattle Mariners,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.23,4.0,1.23,5.0,,,
2025-09-02,776488,Kansas City Royals,Los Angeles Angels,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,4.19,5.0,-0.81,1.0,,,
2025-09-02,776484,Minnesota Twins,Chicago White Sox,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.74,5.0,0.74,6.0,,,
2025-09-03,776468,Arizona Diamondbacks,Texas Rangers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.3,4.5,0.8,2.0,,,
2025-09-03,776479,Pittsburgh Pirates,Los Angeles Dodgers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.31,3.5,0.81,2.0,,,
2025-09-03,776475,Cincinnati Reds,Toronto Blue Jays,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,2.73,3.5,-0.77,11.0,,,
2025-09-03,776474,Boston Red Sox,Cleveland Guardians,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.51,5.0,0.51,8.0,,,
2025-09-03,776469,Minnesota Twins,Chicago White Sox,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,3.8,4.5,-0.7,3.0,,,
2025-09-03,776470,St. Louis Cardinals,Athletics,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.38,4.5,0.88,2.0,,,
2025-09-03,776472,Houston Astros,New York Yankees,2025,,F5_OVER,,,,,False,True,0.0,f5_total,4.62,4.0,0.62,4.0,,,
2025-09-03,776471,Milwaukee Brewers,Philadelphia Phillies,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,4.24,5.0,-0.76,7.0,,,
2025-09-04,776458,Tampa Bay Rays,Cleveland Guardians,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.42,4.5,0.92,2.0,,,
2025-09-04,776461,Pittsburgh Pirates,Los Angeles Dodgers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.04,3.0,1.04,5.0,,,
2025-09-04,776463,Kansas City Royals,Los Angeles Angels,2025,,F5_UNDER,,,,,False,True,0.0,f5_total,4.05,5.0,-0.95,5.0,,,
2025-09-05,776455,Chicago Cubs,Washington Nationals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.22,5.5,0.72,10.0,,,
2025-09-04,776462,Minnesota Twins,Chicago White Sox,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.18,4.5,0.68,10.0,,,
2025-09-05,776457,New York Yankees,Toronto Blue Jays,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.05,4.5,0.55,6.0,,,
2025-09-05,776454,Baltimore Orioles,Los Angeles Dodgers,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,3.77,4.5,-0.73,1.0,,,
2025-09-05,776460,Atlanta Braves,Seattle Mariners,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.3,4.0,1.3,1.0,,,
2025-09-05,776456,Miami Marlins,Philadelphia Phillies,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.41,4.0,1.41,6.0,,,
2025-09-05,776451,Tampa Bay Rays,Cleveland Guardians,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.52,4.0,0.52,5.0,,,
2025-09-06,776436,New York Yankees,Toronto Blue Jays,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.19,4.5,0.69,3.0,,,
2025-09-06,776435,Detroit Tigers,Chicago White Sox,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,1.81,2.5,-0.69,6.0,,,
2025-09-06,776439,Cincinnati Reds,New York Mets,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.14,3.5,0.64,5.0,,,
2025-09-06,776438,Tampa Bay Rays,Cleveland Guardians,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.42,4.5,0.92,3.0,,,
2025-09-06,776432,Texas Rangers,Houston Astros,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.07,3.5,0.57,2.0,,,
2025-09-06,776430,Los Angeles Angels,Athletics,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.53,5.0,0.53,9.0,,,
2025-09-07,776423,New York Yankees,Toronto Blue Jays,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,3.31,4.5,-1.19,7.0,,,
2025-09-07,776428,Atlanta Braves,Seattle Mariners,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.16,4.5,0.66,11.0,,,
2025-09-07,776421,Tampa Bay Rays,Cleveland Guardians,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.94,4.5,1.44,1.0,,,
2025-09-07,776425,Detroit Tigers,Chicago White Sox,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,3.64,4.5,-0.86,7.0,,,
2025-09-07,776418,Texas Rangers,Houston Astros,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.21,4.5,0.71,1.0,,,
2025-09-08,776413,Cleveland Guardians,Kansas City Royals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.91,4.0,0.91,9.0,,,
2025-09-08,776405,Philadelphia Phillies,New York Mets,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.04,4.5,0.54,1.0,,,
2025-09-08,776409,Miami Marlins,Washington Nationals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.35,3.5,0.85,10.0,,,
2025-09-08,776412,Atlanta Braves,Chicago Cubs,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.16,4.5,0.66,3.0,,,
2025-09-09,776403,Cleveland Guardians,Kansas City Royals,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.1,3.5,1.6,2.0,,,
2025-09-09,776397,Miami Marlins,Washington Nationals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,7.47,6.5,0.97,7.0,,,
2025-09-09,776393,Toronto Blue Jays,Houston Astros,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,3.79,4.5,-0.71,2.0,,,
2025-09-09,776395,Texas Rangers,Milwaukee Brewers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.7,4.5,1.2,8.0,,,
2025-09-09,776391,Seattle Mariners,St. Louis Cardinals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.61,4.0,0.61,8.0,,,
2025-09-10,776375,Texas Rangers,Milwaukee Brewers,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.08,3.5,0.58,7.0,,,
2025-09-10,776386,Miami Marlins,Washington Nationals,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.46,3.8,0.66,1.0,,,
2025-09-10,776376,Los Angeles Angels,Minnesota Twins,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.11,4.5,0.61,4.0,,,
2025-09-10,776384,Philadelphia Phillies,New York Mets,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.34,4.0,1.34,5.0,,,
2025-09-10,776381,Atlanta Braves,Chicago Cubs,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.73,4.0,0.73,5.0,,,
2025-09-11,776367,Miami Marlins,Washington Nationals,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,4.31,5.2,-0.89,2.0,,,
2025-09-11,776370,Cleveland Guardians,Kansas City Royals,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.95,4.0,0.95,3.0,,,
2025-09-12,776354,Philadelphia Phillies,Kansas City Royals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.94,5.0,0.94,7.0,,,
2025-09-12,776363,Boston Red Sox,New York Yankees,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,4.08,5.0,-0.92,2.0,,,
2025-09-12,776360,Atlanta Braves,Houston Astros,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.64,4.5,1.14,10.0,,,
2025-09-13,776336,Washington Nationals,Pittsburgh Pirates,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,6.27,4.5,1.77,0.0,,,
2025-09-13,776342,Philadelphia Phillies,Kansas City Royals,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,7.86,8.5,-0.64,10.0,,,
2025-09-13,776337,Minnesota Twins,Arizona Diamondbacks,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.82,4.0,1.82,2.0,,,
2025-09-14,776320,Washington Nationals,Pittsburgh Pirates,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.2,4.5,0.7,6.0,,,
2025-09-13,776333,Seattle Mariners,Los Angeles Angels,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.66,4.0,0.66,7.0,,,
2025-09-14,776335,New York Mets,Texas Rangers,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.49,4.5,0.99,1.0,,,
2025-09-14,776326,Milwaukee Brewers,St. Louis Cardinals,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.24,4.5,0.74,5.0,,,
2025-09-14,776331,Cleveland Guardians,Chicago White Sox,2025,,F5_UNDER,,,,,True,False,100.0,f5_total,3.69,4.5,-0.81,4.0,,,
2025-09-14,776321,Chicago Cubs,Tampa Bay Rays,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.49,4.5,0.99,4.0,,,
2025-09-15,776315,Washington Nationals,Atlanta Braves,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.42,4.8,0.62,6.0,,,
2025-09-16,777825,Washington Nationals,Atlanta Braves,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.39,3.5,0.89,7.0,,,
2025-09-16,776307,Washington Nationals,Atlanta Braves,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.2,3.5,0.7,0.0,,,
2025-09-16,776306,Chicago White Sox,Baltimore Orioles,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.95,4.0,0.95,8.0,,,
2025-09-16,776295,Milwaukee Brewers,Los Angeles Angels,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.14,4.5,0.64,6.0,,,
2025-09-16,776300,St. Louis Cardinals,Cincinnati Reds,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.82,4.0,1.82,3.0,,,
2025-09-17,776283,St. Louis Cardinals,Cincinnati Reds,2025,,F5_OVER,,,,,True,False,100.0,f5_total,5.21,4.5,0.71,5.0,,,
2025-09-17,776279,Arizona Diamondbacks,San Francisco Giants,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.16,4.5,0.66,0.0,,,
2025-09-17,776296,Detroit Tigers,Cleveland Guardians,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.55,3.8,0.75,1.0,,,
2025-09-17,776288,New York Mets,San Diego Padres,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.43,3.5,0.93,9.0,,,
2025-09-17,776291,Milwaukee Brewers,Los Angeles Angels,2025,,F5_OVER,,,,,True,False,100.0,f5_total,4.71,4.0,0.71,6.0,,,
2025-09-17,776289,Kansas City Royals,Seattle Mariners,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.04,4.5,1.54,5.0,,,
2025-09-17,776284,Minnesota Twins,New York Yankees,2025,,F5_UNDER,,,,,False,False,-110.0,f5_total,4.26,5.0,-0.74,12.0,,,
2025-09-17,776280,Los Angeles Dodgers,Philadelphia Phillies,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.26,3.5,0.76,3.0,,,
2025-09-18,776275,Detroit Tigers,Cleveland Guardians,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,4.18,3.5,0.68,2.0,,,
2025-09-17,776277,Colorado Rockies,Miami Marlins,2025,,F5_OVER,,,,,True,False,100.0,f5_total,6.33,5.0,1.33,6.0,,,
2025-09-18,776269,Tampa Bay Rays,Toronto Blue Jays,2025,,F5_OVER,,,,,False,False,-110.0,f5_total,5.21,4.5,0.71,3.0,,,
