date,game_pk,home_team,away_team,season,calibrated_pred,market_implied_margin,margin_edge,side,is_dog,odds_used,ml_units,actual_margin,won,push,profit,bet_type,model_total,consensus_total,edge,actual_total
2021-06-29,633587,Atlanta Braves,New York Mets,2021,0.204,1.141,-0.937,AWAY_ML,True,142.0,1.0,-1.0,True,False,142.0,ml,,,,
2021-06-29,633449,Houston Astros,Baltimore Orioles,2021,3.925,2.938,0.987,HOME_ML,False,-345.0,1.0,-10.0,False,False,-100.0,ml,,,,
2021-06-29,633478,Chicago White Sox,Minnesota Twins,2021,-0.89,0.567,-1.457,AWAY_ML,True,118.0,1.5,1.0,False,False,-150.0,ml,,,,
2021-06-29,633446,Milwaukee Brewers,Chicago Cubs,2021,-3.121,0.919,-4.041,AWAY_ML,True,132.0,3.0,1.0,False,False,-300.0,ml,,,,
2021-06-29,633455,Colorado Rockies,Pittsburgh Pirates,2021,3.502,1.4,2.101,HOME_ML,False,-172.0,3.0,8.0,True,False,174.0,ml,,,,
2021-06-29,633488,Oakland Athletics,Texas Rangers,2021,1.07,1.643,-0.572,AWAY_ML,True,175.0,1.0,-1.0,True,False,175.0,ml,,,,
2021-06-29,633471,Los Angeles Dodgers,San Francisco Giants,2021,0.631,1.263,-0.631,AWAY_ML,True,150.0,1.0,2.0,False,False,-100.0,ml,,,,
2021-06-30,633426,St. Louis Cardinals,Arizona Diamondbacks,2021,-2.21,1.078,-3.288,AWAY_ML,True,140.0,3.0,3.0,False,False,-300.0,ml,,,,
2021-06-30,633474,Milwaukee Brewers,Chicago Cubs,2021,1.372,2.144,-0.772,AWAY_ML,True,205.0,1.0,8.0,False,False,-100.0,ml,,,,
2021-06-30,633491,Colorado Rockies,Pittsburgh Pirates,2021,3.367,1.408,1.958,HOME_ML,False,-179.0,2.0,4.0,True,False,112.0,ml,,,,
2021-06-30,633432,Cleveland Indians,Detroit Tigers,2021,-2.588,0.895,-3.483,AWAY_ML,True,130.0,3.0,-5.0,True,False,390.0,ml,,,,
2021-06-30,633506,Cleveland Indians,Detroit Tigers,2021,-0.607,0.895,-1.502,AWAY_ML,True,130.0,2.0,-6.0,True,False,260.0,ml,,,,
2021-06-30,633419,Philadelphia Phillies,Miami Marlins,2021,-0.482,2.016,-2.498,AWAY_ML,True,195.0,3.0,-5.0,True,False,585.0,ml,,,,
2021-06-30,633484,New York Yankees,Los Angeles Angels,2021,-0.104,0.406,-0.51,AWAY_ML,True,108.0,1.0,-3.0,True,False,108.0,ml,,,,
2021-06-30,633445,Toronto Blue Jays,Seattle Mariners,2021,0.517,2.207,-1.69,AWAY_ML,True,210.0,2.0,-2.0,True,False,420.0,ml,,,,
2021-06-30,633467,Boston Red Sox,Kansas City Royals,2021,-0.927,0.977,-1.904,AWAY_ML,True,135.0,2.0,4.0,False,False,-200.0,ml,,,,
2021-06-30,633437,Atlanta Braves,New York Mets,2021,-0.701,1.018,-1.719,AWAY_ML,True,136.0,2.0,18.0,False,False,-200.0,ml,,,,
2021-06-30,633485,Houston Astros,Baltimore Orioles,2021,4.491,2.73,1.762,HOME_ML,False,-312.0,2.0,-3.0,False,False,-200.0,ml,,,,
2021-06-30,633479,Chicago White Sox,Minnesota Twins,2021,3.039,0.547,2.492,HOME_ML,False,-130.0,3.0,10.0,True,False,231.0,ml,,,,
2021-06-30,633461,Oakland Athletics,Texas Rangers,2021,3.543,1.64,1.903,HOME_ML,False,-200.0,2.0,2.0,True,False,100.0,ml,,,,
2021-07-01,633457,Boston Red Sox,Kansas City Royals,2021,1.24,2.175,-0.935,AWAY_ML,True,210.0,1.0,14.0,False,False,-100.0,ml,,,,
2021-07-01,633529,Chicago White Sox,Minnesota Twins,2021,-0.499,0.547,-1.046,AWAY_ML,True,115.0,1.5,3.0,False,False,-150.0,ml,,,,
2021-07-01,633405,Oakland Athletics,Texas Rangers,2021,3.543,1.64,1.903,HOME_ML,False,-200.0,2.0,-5.0,False,False,-200.0,ml,,,,
2021-07-01,633463,Pittsburgh Pirates,Milwaukee Brewers,2021,-4.859,-2.207,-2.652,AWAY_ML,False,-250.0,3.0,-5.0,True,False,120.0,ml,,,,
2021-07-01,633469,Cleveland Indians,Houston Astros,2021,-0.779,-1.376,0.597,HOME_ML,True,155.0,1.0,-5.0,False,False,-100.0,ml,,,,
2021-07-01,633480,Cincinnati Reds,San Diego Padres,2021,-3.713,0.433,-4.146,AWAY_ML,True,110.0,3.0,1.0,False,False,-300.0,ml,,,,
2021-07-01,633418,Atlanta Braves,New York Mets,2021,-2.659,-1.118,-1.541,AWAY_ML,False,-164.0,2.0,1.0,False,False,-200.0,ml,,,,
2021-07-01,633460,Colorado Rockies,St. Louis Cardinals,2021,0.734,-0.611,1.345,HOME_ML,True,120.0,1.5,3.0,True,False,180.0,ml,,,,
2021-07-01,633438,Arizona Diamondbacks,San Francisco Giants,2021,-2.962,-0.963,-1.998,AWAY_ML,False,-147.0,2.0,2.0,False,False,-200.0,ml,,,,
2021-07-02,633448,Philadelphia Phillies,San Diego Padres,2021,0.398,3.715,-3.317,AWAY_ML,True,362.0,3.0,1.0,False,False,-300.0,ml,,,,
2021-07-02,633507,Pittsburgh Pirates,Milwaukee Brewers,2021,0.448,-0.303,0.751,HOME_ML,True,105.0,1.0,-5.0,False,False,-100.0,ml,,,,
2021-07-02,633464,Toronto Blue Jays,Tampa Bay Rays,2021,-0.123,0.433,-0.556,AWAY_ML,True,110.0,1.0,10.0,False,False,-100.0,ml,,,,
2021-07-02,633462,Cincinnati Reds,Chicago Cubs,2021,-0.409,0.864,-1.274,AWAY_ML,True,130.0,1.5,1.0,False,False,-150.0,ml,,,,
2021-07-02,633451,Cleveland Indians,Houston Astros,2021,-4.122,-1.11,-3.012,AWAY_ML,False,-161.0,3.0,-3.0,True,False,186.0,ml,,,,
2021-07-02,633420,Detroit Tigers,Chicago White Sox,2021,0.473,-0.902,1.376,HOME_ML,True,130.0,1.5,-6.0,False,False,-150.0,ml,,,,
2021-07-02,633468,Atlanta Braves,Miami Marlins,2021,1.333,0.217,1.116,HOME_ML,False,-115.0,1.5,1.0,True,False,130.0,ml,,,,
2021-07-02,633415,Colorado Rockies,St. Louis Cardinals,2021,0.655,-0.475,1.13,HOME_ML,True,111.0,1.5,-6.0,False,False,-150.0,ml,,,,
2021-07-02,633433,Kansas City Royals,Minnesota Twins,2021,1.414,0.026,1.388,HOME_ML,False,-106.0,1.5,3.0,True,False,142.0,ml,,,,
2021-07-02,633402,Los Angeles Angels,Baltimore Orioles,2021,0.621,1.423,-0.801,AWAY_ML,True,162.0,1.0,1.0,False,False,-100.0,ml,,,,
2021-07-02,633452,Oakland Athletics,Boston Red Sox,2021,-1.536,-0.182,-1.353,AWAY_ML,False,-112.0,1.5,-1.0,True,False,134.0,ml,,,,
2021-07-02,633470,Arizona Diamondbacks,San Francisco Giants,2021,-0.066,-0.88,0.814,HOME_ML,True,130.0,1.0,-7.0,False,False,-100.0,ml,,,,
2021-07-02,633511,Seattle Mariners,Texas Rangers,2021,-4.239,0.284,-4.522,AWAY_ML,True,106.0,3.0,1.0,False,False,-300.0,ml,,,,
2021-07-03,633390,Philadelphia Phillies,San Diego Padres,2021,-1.698,-0.413,-1.285,AWAY_ML,False,-130.0,1.5,2.0,False,False,-150.0,ml,,,,
2021-07-03,633387,Pittsburgh Pirates,Milwaukee Brewers,2021,-0.365,-1.021,0.656,HOME_ML,True,140.0,1.0,-9.0,False,False,-100.0,ml,,,,
2021-07-03,633441,Cincinnati Reds,Chicago Cubs,2021,-1.183,4.815,-5.998,AWAY_ML,True,575.0,3.0,1.0,False,False,-300.0,ml,,,,
2021-07-03,633439,Kansas City Royals,Minnesota Twins,2021,-0.487,0.284,-0.771,AWAY_ML,True,106.0,1.0,3.0,False,False,-100.0,ml,,,,
2021-07-03,633416,Atlanta Braves,Miami Marlins,2021,-2.418,-1.386,-1.032,AWAY_ML,False,-196.0,1.5,-1.0,True,False,77.0,ml,,,,
2021-07-03,633429,Cleveland Indians,Houston Astros,2021,0.126,-0.84,0.965,HOME_ML,True,128.0,1.0,-1.0,False,False,-100.0,ml,,,,
2021-07-03,633430,Washington Nationals,Los Angeles Dodgers,2021,-4.431,-2.144,-2.287,AWAY_ML,False,-244.0,3.0,-2.0,True,False,123.0,ml,,,,
2021-07-03,633424,Colorado Rockies,St. Louis Cardinals,2021,4.176,-0.087,4.263,HOME_ML,True,-105.0,3.0,1.0,True,False,286.0,ml,,,,
2021-07-03,633379,Seattle Mariners,Texas Rangers,2021,1.333,0.226,1.107,HOME_ML,False,-117.0,1.5,-4.0,False,False,-150.0,ml,,,,
2021-07-04,633422,Pittsburgh Pirates,Milwaukee Brewers,2021,1.029,-1.535,2.564,HOME_ML,True,168.0,3.0,2.0,True,False,504.0,ml,,,,
2021-07-04,633408,Toronto Blue Jays,Tampa Bay Rays,2021,2.36,1.344,1.016,HOME_ML,False,-168.0,1.5,-4.0,False,False,-150.0,ml,,,,
2021-07-04,633428,Cincinnati Reds,Chicago Cubs,2021,-3.94,0.259,-4.198,AWAY_ML,True,105.0,3.0,1.0,False,False,-300.0,ml,,,,
2021-07-04,633414,Cleveland Indians,Houston Astros,2021,-3.335,-0.824,-2.511,AWAY_ML,False,-140.0,3.0,-1.0,True,False,214.0,ml,,,,
2021-07-04,633423,Atlanta Braves,Miami Marlins,2021,3.082,1.378,1.704,HOME_ML,False,-170.0,2.0,1.0,True,False,118.0,ml,,,,
2021-07-04,633522,New York Yankees,New York Mets,2021,1.722,0.943,0.779,HOME_ML,False,-149.0,1.0,-5.0,False,False,-100.0,ml,,,,
2021-07-04,633417,New York Yankees,New York Mets,2021,-1.3,0.943,-2.243,AWAY_ML,True,134.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-04,633431,Kansas City Royals,Minnesota Twins,2021,0.229,-0.72,0.948,HOME_ML,True,125.0,1.0,-4.0,False,False,-100.0,ml,,,,
2021-07-04,633434,Colorado Rockies,St. Louis Cardinals,2021,-1.21,0.112,-1.322,AWAY_ML,True,-104.0,1.5,1.0,False,False,-150.0,ml,,,,
2021-07-04,633391,Los Angeles Angels,Baltimore Orioles,2021,3.269,0.974,2.295,HOME_ML,False,-162.0,3.0,1.0,True,False,185.0,ml,,,,
2021-07-04,633399,Oakland Athletics,Boston Red Sox,2021,-0.065,-4.484,4.418,HOME_ML,True,495.0,3.0,-1.0,False,False,-300.0,ml,,,,
2021-07-04,633436,Arizona Diamondbacks,San Francisco Giants,2021,0.264,-1.259,1.523,HOME_ML,True,148.0,2.0,-3.0,False,False,-200.0,ml,,,,
2021-07-05,633380,San Francisco Giants,St. Louis Cardinals,2021,2.99,1.91,1.081,HOME_ML,False,-238.0,1.5,-2.0,False,False,-150.0,ml,,,,
2021-07-05,633361,Miami Marlins,Los Angeles Dodgers,2021,1.787,-0.255,2.041,HOME_ML,True,-103.0,3.0,1.0,True,False,291.0,ml,,,,
2021-07-05,633487,Minnesota Twins,Chicago White Sox,2021,0.932,-0.433,1.364,HOME_ML,True,110.0,1.5,3.0,True,False,165.0,ml,,,,
2021-07-05,633412,New York Mets,Milwaukee Brewers,2021,0.241,-0.534,0.775,HOME_ML,True,114.0,1.0,2.0,True,False,114.0,ml,,,,
2021-07-05,633400,Texas Rangers,Detroit Tigers,2021,2.88,1.205,1.675,HOME_ML,False,-160.0,2.0,-4.0,False,False,-200.0,ml,,,,
2021-07-05,633386,Chicago Cubs,Philadelphia Phillies,2021,2.262,1.021,1.24,HOME_ML,False,-150.0,1.5,-10.0,False,False,-150.0,ml,,,,
2021-07-05,633363,Kansas City Royals,Cincinnati Reds,2021,2.741,0.611,2.13,HOME_ML,False,-130.0,3.0,-4.0,False,False,-300.0,ml,,,,
2021-07-05,633389,Los Angeles Angels,Boston Red Sox,2021,0.11,-0.475,0.585,HOME_ML,True,114.0,1.0,-1.0,False,False,-100.0,ml,,,,
2021-07-06,633413,Baltimore Orioles,Toronto Blue Jays,2021,-2.627,-1.621,-1.006,AWAY_ML,False,-196.0,1.5,2.0,False,False,-150.0,ml,,,,
2021-07-06,633364,Texas Rangers,Detroit Tigers,2021,-1.111,1.098,-2.209,AWAY_ML,True,140.0,3.0,5.0,False,False,-300.0,ml,,,,
2021-07-06,633393,Chicago Cubs,Philadelphia Phillies,2021,-2.679,1.075,-3.754,AWAY_ML,True,138.0,3.0,-5.0,True,False,414.0,ml,,,,
2021-07-06,633369,Kansas City Royals,Cincinnati Reds,2021,3.947,0.433,3.514,HOME_ML,False,-125.0,3.0,1.0,True,False,240.0,ml,,,,
2021-07-06,633406,Houston Astros,Oakland Athletics,2021,2.143,1.133,1.01,HOME_ML,False,-156.0,1.5,3.0,True,False,96.0,ml,,,,
2021-07-06,633370,Los Angeles Angels,Boston Red Sox,2021,-2.224,-0.402,-1.822,AWAY_ML,False,-122.0,2.0,2.0,False,False,-200.0,ml,,,,
2021-07-06,633396,San Diego Padres,Washington Nationals,2021,4.205,2.351,1.854,HOME_ML,False,-270.0,2.0,3.0,True,False,74.0,ml,,,,
2021-07-06,633382,Seattle Mariners,New York Yankees,2021,4.731,-1.258,5.989,HOME_ML,True,153.0,3.0,-11.0,False,False,-300.0,ml,,,,
2021-07-07,633330,Pittsburgh Pirates,Atlanta Braves,2021,-4.839,-1.04,-3.799,AWAY_ML,False,-151.0,3.0,-11.0,True,False,199.0,ml,,,,
2021-07-07,633335,Minnesota Twins,Chicago White Sox,2021,-1.54,-0.313,-1.227,AWAY_ML,False,-120.0,1.5,-5.0,True,False,125.0,ml,,,,
2021-07-07,633349,Texas Rangers,Detroit Tigers,2021,3.109,1.343,1.766,HOME_ML,False,-179.0,2.0,-2.0,False,False,-200.0,ml,,,,
2021-07-07,633383,Kansas City Royals,Cincinnati Reds,2021,-1.717,-1.062,-0.656,AWAY_ML,False,-159.0,1.0,-3.0,True,False,63.0,ml,,,,
2021-07-07,633395,New York Mets,Milwaukee Brewers,2021,1.846,0.189,1.657,HOME_ML,False,-115.0,2.0,1.0,True,False,174.0,ml,,,,
2021-07-07,633342,New York Mets,Milwaukee Brewers,2021,1.821,0.189,1.632,HOME_ML,False,-115.0,2.0,-5.0,False,False,-200.0,ml,,,,
2021-07-07,633385,Los Angeles Angels,Boston Red Sox,2021,0.398,4.599,-4.201,AWAY_ML,True,518.0,3.0,1.0,False,False,-300.0,ml,,,,
2021-07-07,633332,Baltimore Orioles,Toronto Blue Jays,2021,-4.503,-1.64,-2.863,AWAY_ML,False,-200.0,3.0,-8.0,True,False,150.0,ml,,,,
2021-07-07,633333,Miami Marlins,Los Angeles Dodgers,2021,-2.788,-1.175,-1.613,AWAY_ML,False,-164.0,2.0,3.0,False,False,-200.0,ml,,,,
2021-07-07,633375,Chicago Cubs,Philadelphia Phillies,2021,0.837,-0.799,1.636,HOME_ML,True,126.0,2.0,5.0,True,False,252.0,ml,,,,
2021-07-07,633355,Arizona Diamondbacks,Colorado Rockies,2021,1.564,0.488,1.076,HOME_ML,False,-128.0,1.5,2.0,True,False,117.0,ml,,,,
2021-07-07,633371,Seattle Mariners,New York Yankees,2021,-2.788,-1.194,-1.594,AWAY_ML,False,-167.0,2.0,-1.0,True,False,120.0,ml,,,,
2021-07-08,633334,Miami Marlins,Los Angeles Dodgers,2021,1.892,-1.133,3.025,HOME_ML,True,146.0,3.0,-5.0,False,False,-300.0,ml,,,,
2021-07-08,633354,Houston Astros,Oakland Athletics,2021,-0.379,0.992,-1.371,AWAY_ML,True,135.0,1.5,-1.0,True,False,202.0,ml,,,,
2021-07-08,633392,Arizona Diamondbacks,Colorado Rockies,2021,-1.129,0.259,-1.388,AWAY_ML,True,105.0,1.5,-6.0,True,False,157.0,ml,,,,
2021-07-08,633315,Seattle Mariners,New York Yankees,2021,1.332,-0.063,1.395,HOME_ML,True,-105.0,1.5,4.0,True,False,143.0,ml,,,,
2021-07-08,633397,Chicago Cubs,Philadelphia Phillies,2021,0.306,-0.746,1.051,HOME_ML,True,123.0,1.5,-8.0,False,False,-150.0,ml,,,,
2021-07-08,633359,Minnesota Twins,Detroit Tigers,2021,0.097,0.698,-0.601,AWAY_ML,True,124.0,1.0,2.0,False,False,-100.0,ml,,,,
2021-07-08,633351,Milwaukee Brewers,Cincinnati Reds,2021,-0.637,0.157,-0.794,AWAY_ML,True,101.0,1.0,2.0,False,False,-100.0,ml,,,,
2021-07-09,633365,Chicago Cubs,St. Louis Cardinals,2021,2.083,0.123,1.96,HOME_ML,False,-114.0,2.0,5.0,True,False,175.0,ml,,,,
2021-07-09,633377,Baltimore Orioles,Chicago White Sox,2021,-1.291,-0.649,-0.643,AWAY_ML,False,-137.0,1.0,-11.0,True,False,73.0,ml,,,,
2021-07-09,633373,Cleveland Indians,Kansas City Royals,2021,3.878,0.795,3.083,HOME_ML,False,-144.0,3.0,1.0,True,False,208.0,ml,,,,
2021-07-09,633308,New York Mets,Pittsburgh Pirates,2021,5.145,1.816,3.329,HOME_ML,False,-213.0,3.0,9.0,True,False,141.0,ml,,,,
2021-07-09,633338,Tampa Bay Rays,Toronto Blue Jays,2021,2.455,0.462,1.993,HOME_ML,False,-128.0,2.0,6.0,True,False,156.0,ml,,,,
2021-07-09,633357,Boston Red Sox,Philadelphia Phillies,2021,1.263,0.565,0.698,HOME_ML,False,-132.0,1.0,6.0,True,False,76.0,ml,,,,
2021-07-09,633345,Texas Rangers,Oakland Athletics,2021,1.545,-0.521,2.067,HOME_ML,True,116.0,3.0,1.0,True,False,348.0,ml,,,,
2021-07-09,633407,Milwaukee Brewers,Cincinnati Reds,2021,0.961,0.189,0.772,HOME_ML,False,-115.0,1.0,-2.0,False,False,-100.0,ml,,,,
2021-07-09,633367,San Diego Padres,Colorado Rockies,2021,-1.3,0.955,-2.255,AWAY_ML,True,135.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-09,633341,Seattle Mariners,Los Angeles Angels,2021,-0.953,-0.333,-0.62,AWAY_ML,False,-118.0,1.0,4.0,False,False,-100.0,ml,,,,
2021-07-10,633293,Tampa Bay Rays,Toronto Blue Jays,2021,-1.1,0.182,-1.283,AWAY_ML,True,102.0,1.5,3.0,False,False,-150.0,ml,,,,
2021-07-10,633289,Minnesota Twins,Detroit Tigers,2021,1.328,2.117,-0.789,AWAY_ML,True,202.0,1.0,5.0,False,False,-100.0,ml,,,,
2021-07-10,633294,San Francisco Giants,Washington Nationals,2021,-1.479,1.566,-3.046,AWAY_ML,True,170.0,3.0,6.0,False,False,-300.0,ml,,,,
2021-07-10,633316,Texas Rangers,Oakland Athletics,2021,-1.007,0.264,-1.271,AWAY_ML,True,-103.0,1.5,-4.0,True,False,146.0,ml,,,,
2021-07-10,633350,Baltimore Orioles,Chicago White Sox,2021,3.697,-1.74,5.437,HOME_ML,True,180.0,3.0,-5.0,False,False,-300.0,ml,,,,
2021-07-10,633295,New York Mets,Pittsburgh Pirates,2021,5.28,1.709,3.571,HOME_ML,False,-204.0,3.0,-4.0,False,False,-300.0,ml,,,,
2021-07-10,633326,New York Mets,Pittsburgh Pirates,2021,2.363,1.709,0.654,HOME_ML,False,-204.0,1.0,2.0,True,False,49.0,ml,,,,
2021-07-10,633344,Boston Red Sox,Philadelphia Phillies,2021,2.801,1.115,1.687,HOME_ML,False,-155.0,2.0,-9.0,False,False,-200.0,ml,,,,
2021-07-10,633312,Miami Marlins,Atlanta Braves,2021,-2.593,-4.265,1.673,HOME_ML,True,457.0,2.0,-1.0,False,False,-200.0,ml,,,,
2021-07-10,633317,Cleveland Indians,Kansas City Royals,2021,0.062,1.554,-1.492,AWAY_ML,True,160.0,1.5,8.0,False,False,-150.0,ml,,,,
2021-07-10,633304,Houston Astros,New York Yankees,2021,2.198,-0.05,2.248,HOME_ML,True,-106.0,3.0,-1.0,False,False,-300.0,ml,,,,
2021-07-10,633313,Milwaukee Brewers,Cincinnati Reds,2021,1.001,1.836,-0.835,AWAY_ML,True,184.0,1.0,-1.0,True,False,184.0,ml,,,,
2021-07-10,633301,San Diego Padres,Colorado Rockies,2021,-0.743,1.776,-2.519,AWAY_ML,True,180.0,3.0,-3.0,True,False,540.0,ml,,,,
2021-07-10,633288,Seattle Mariners,Los Angeles Angels,2021,-2.077,-0.392,-1.685,AWAY_ML,False,-125.0,2.0,2.0,False,False,-200.0,ml,,,,
2021-07-11,633325,New York Mets,Pittsburgh Pirates,2021,0.351,2.014,-1.662,AWAY_ML,True,200.0,2.0,-1.0,True,False,400.0,ml,,,,
2021-07-11,633270,Tampa Bay Rays,Toronto Blue Jays,2021,3.696,-0.357,4.053,HOME_ML,True,109.0,3.0,-2.0,False,False,-300.0,ml,,,,
2021-07-11,633327,Boston Red Sox,Philadelphia Phillies,2021,0.665,1.74,-1.075,AWAY_ML,True,180.0,1.5,-1.0,True,False,270.0,ml,,,,
2021-07-11,633324,Miami Marlins,Atlanta Braves,2021,1.172,0.567,0.605,HOME_ML,False,-128.0,1.0,3.0,True,False,78.0,ml,,,,
2021-07-11,633307,Minnesota Twins,Detroit Tigers,2021,0.802,2.014,-1.212,AWAY_ML,True,200.0,1.5,3.0,False,False,-150.0,ml,,,,
2021-07-11,633340,Houston Astros,New York Yankees,2021,2.543,0.611,1.931,HOME_ML,False,-130.0,2.0,1.0,True,False,154.0,ml,,,,
2021-07-11,633274,Milwaukee Brewers,Cincinnati Reds,2021,2.07,1.361,0.709,HOME_ML,False,-169.0,1.0,-2.0,False,False,-100.0,ml,,,,
2021-07-11,633297,Texas Rangers,Oakland Athletics,2021,-2.702,-0.72,-1.982,AWAY_ML,False,-135.0,2.0,-3.0,True,False,148.0,ml,,,,
2021-07-11,633279,San Francisco Giants,Washington Nationals,2021,0.85,1.643,-0.792,AWAY_ML,True,175.0,1.0,2.0,False,False,-100.0,ml,,,,
2021-07-11,633302,Los Angeles Dodgers,Arizona Diamondbacks,2021,-0.645,3.413,-4.058,AWAY_ML,True,315.0,3.0,3.0,False,False,-300.0,ml,,,,
2021-07-11,633314,San Diego Padres,Colorado Rockies,2021,-4.71,-1.823,-2.887,AWAY_ML,False,-233.0,3.0,-2.0,True,False,129.0,ml,,,,
2021-07-16,633283,Philadelphia Phillies,Miami Marlins,2021,4.006,1.207,2.8,HOME_ML,False,-169.0,3.0,3.0,True,False,178.0,ml,,,,
2021-07-16,633447,Philadelphia Phillies,Miami Marlins,2021,3.526,1.207,2.319,HOME_ML,False,-169.0,3.0,-7.0,False,False,-300.0,ml,,,,
2021-07-16,633346,Pittsburgh Pirates,New York Mets,2021,-2.314,-1.175,-1.139,AWAY_ML,False,-164.0,1.5,3.0,False,False,-150.0,ml,,,,
2021-07-16,633305,Washington Nationals,San Diego Padres,2021,-4.803,-0.895,-3.908,AWAY_ML,False,-149.0,3.0,-16.0,True,False,201.0,ml,,,,
2021-07-16,633266,Toronto Blue Jays,Texas Rangers,2021,4.603,2.455,2.148,HOME_ML,False,-278.0,3.0,8.0,True,False,108.0,ml,,,,
2021-07-16,633263,Cincinnati Reds,Milwaukee Brewers,2021,1.047,0.481,0.566,HOME_ML,False,-130.0,1.0,-5.0,False,False,-100.0,ml,,,,
2021-07-16,633309,Chicago White Sox,Houston Astros,2021,-2.477,-0.475,-2.002,AWAY_ML,False,-124.0,3.0,-6.0,True,False,242.0,ml,,,,
2021-07-16,633285,St. Louis Cardinals,San Francisco Giants,2021,-0.761,0.182,-0.944,AWAY_ML,True,102.0,1.0,-5.0,True,False,102.0,ml,,,,
2021-07-16,633321,Colorado Rockies,Los Angeles Dodgers,2021,-1.288,-2.258,0.97,HOME_ML,True,217.0,1.0,-6.0,False,False,-100.0,ml,,,,
2021-07-17,634222,Detroit Tigers,Minnesota Twins,2021,-2.278,-1.672,-0.607,AWAY_ML,False,-217.0,1.0,1.0,False,False,-100.0,ml,,,,
2021-07-17,633275,Detroit Tigers,Minnesota Twins,2021,3.185,-1.672,4.856,HOME_ML,True,166.0,3.0,1.0,True,False,498.0,ml,,,,
2021-07-17,633319,Arizona Diamondbacks,Chicago Cubs,2021,2.204,2.782,-0.578,AWAY_ML,True,255.0,1.0,-2.0,True,False,255.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633299,Philadelphia Phillies,Miami Marlins,2021,-0.26,3.414,-3.673,AWAY_ML,True,325.0,3.0,2.0,False,False,-300.0,ml,,,,
2021-07-17,633290,Pittsburgh Pirates,New York Mets,2021,-3.178,-1.207,-1.972,AWAY_ML,False,-169.0,2.0,2.0,False,False,-200.0,ml,,,,
2021-07-17,633267,Washington Nationals,San Diego Padres,2021,-1.931,-0.587,-1.344,AWAY_ML,False,-133.0,1.5,-6.0,True,False,113.0,ml,,,,
2021-07-17,633267,Washington Nationals,San Diego Padres,2021,-1.931,-0.587,-1.344,AWAY_ML,False,-133.0,1.5,-6.0,True,False,113.0,ml,,,,
2021-07-17,633267,Washington Nationals,San Diego Padres,2021,-1.931,-0.587,-1.344,AWAY_ML,False,-133.0,1.5,-6.0,True,False,113.0,ml,,,,
2021-07-17,633267,Washington Nationals,San Diego Padres,2021,-1.931,-0.587,-1.344,AWAY_ML,False,-133.0,1.5,-6.0,True,False,113.0,ml,,,,
2021-07-17,633267,Washington Nationals,San Diego Padres,2021,-1.931,-0.587,-1.344,AWAY_ML,False,-133.0,1.5,-6.0,True,False,113.0,ml,,,,
